payroll_item_id,payroll_run_id,payroll_line_id,employee_snapshot_id,employee_id,person_id,employment_relationship_id,item_code,item_name,item_category,amount,currency,taxable,affects_net_pay,cost_company_id,source_object_type,source_object_id,applied_rule_ids,calculation_trace
PI_PL_202604_EMP135_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP135,ESNAP_202604_EMP135,EMP135,PER135,EREL_202604_EMP135,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP135_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP135,ESNAP_202604_EMP135,EMP135,PER135,EREL_202604_EMP135,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP135"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP136_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP136,ESNAP_202604_EMP136,EMP136,PER136,EREL_202604_EMP136,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP136_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP136,ESNAP_202604_EMP136,EMP136,PER136,EREL_202604_EMP136,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP136"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP137_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP137,ESNAP_202604_EMP137,EMP137,PER137,EREL_202604_EMP137,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP137_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP137,ESNAP_202604_EMP137,EMP137,PER137,EREL_202604_EMP137,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP137"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP138_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP138,ESNAP_202604_EMP138,EMP138,PER138,EREL_202604_EMP138,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP138_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP138,ESNAP_202604_EMP138,EMP138,PER138,EREL_202604_EMP138,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP138"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP139_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP139,ESNAP_202604_EMP139,EMP139,PER139,EREL_202604_EMP139,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP139_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP139,ESNAP_202604_EMP139,EMP139,PER139,EREL_202604_EMP139,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP139"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP140_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP140,ESNAP_202604_EMP140,EMP140,PER140,EREL_202604_EMP140,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP140_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP140,ESNAP_202604_EMP140,EMP140,PER140,EREL_202604_EMP140,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP140"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP141_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP141,ESNAP_202604_EMP141,EMP141,PER141,EREL_202604_EMP141,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP141_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP141,ESNAP_202604_EMP141,EMP141,PER141,EREL_202604_EMP141,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP141"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP142_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP142,ESNAP_202604_EMP142,EMP142,PER142,EREL_202604_EMP142,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP142_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP142,ESNAP_202604_EMP142,EMP142,PER142,EREL_202604_EMP142,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP142"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP143_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP143,ESNAP_202604_EMP143,EMP143,PER143,EREL_202604_EMP143,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP143_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP143,ESNAP_202604_EMP143,EMP143,PER143,EREL_202604_EMP143,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP143"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP144_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP144,ESNAP_202604_EMP144,EMP144,PER144,EREL_202604_EMP144,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP144_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP144,ESNAP_202604_EMP144,EMP144,PER144,EREL_202604_EMP144,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP144"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP145_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP145,ESNAP_202604_EMP145,EMP145,PER145,EREL_202604_EMP145,BASIC_SALARY,基本薪资,earning,2252.87,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 2252.87, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 3218.39, ""performance_base_rate"": 0.3, ""performance_salary_base"": 965.52, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP145_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP145,ESNAP_202604_EMP145,EMP145,PER145,EREL_202604_EMP145,PERFORMANCE_SALARY,绩效薪资,earning,965.52,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP145"", ""performance_salary"": 965.52}}"
PI_PL_202604_EMP146_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP146,ESNAP_202604_EMP146,EMP146,PER146,EREL_202604_EMP146,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP146_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP146,ESNAP_202604_EMP146,EMP146,PER146,EREL_202604_EMP146,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP146"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP147_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP147,ESNAP_202604_EMP147,EMP147,PER147,EREL_202604_EMP147,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP147_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP147,ESNAP_202604_EMP147,EMP147,PER147,EREL_202604_EMP147,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP147"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP148_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP148,ESNAP_202604_EMP148,EMP148,PER148,EREL_202604_EMP148,BASIC_SALARY,基本薪资,earning,2520.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 2520.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 2520.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""实习生"", ""split_rule_id"": ""SPLIT_03""}}"
PI_PL_202604_EMP149_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP149,ESNAP_202604_EMP149,EMP149,PER149,EREL_202604_EMP149,BASIC_SALARY,基本薪资,earning,840.0,CNY,1,1,COMP_SCNY,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 840.0, ""basic_salary_rate"": 1.0, ""monthly_salary_total"": 840.0, ""performance_base_rate"": 0.0, ""performance_salary_base"": 0.0, ""position"": ""实习生"", ""split_rule_id"": ""SPLIT_03""}}"
PI_PL_202604_EMP150_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP150,ESNAP_202604_EMP150,EMP150,PER150,EREL_202604_EMP150,BASIC_SALARY,基本薪资,earning,6673.33,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 6673.33, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 9533.33, ""performance_base_rate"": 0.3, ""performance_salary_base"": 2860.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP150_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP150,ESNAP_202604_EMP150,EMP150,PER150,EREL_202604_EMP150,PERFORMANCE_SALARY,绩效薪资,earning,2860.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP150"", ""performance_salary"": 2860.0}}"
PI_PL_202604_EMP151_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP151,ESNAP_202604_EMP151,EMP151,PER151,EREL_202604_EMP151,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP151_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP151,ESNAP_202604_EMP151,EMP151,PER151,EREL_202604_EMP151,PERFORMANCE_SALARY,绩效薪资,earning,2400.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 0.8, ""grade_rule_id"": ""PERF_RULE_04"", ""performance_grade"": ""D"", ""performance_record_id"": ""PERF_202604_EMP151"", ""performance_salary"": 2400.0}}"
PI_PL_202604_EMP152_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP152,ESNAP_202604_EMP152,EMP152,PER152,EREL_202604_EMP152,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP152_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP152,ESNAP_202604_EMP152,EMP152,PER152,EREL_202604_EMP152,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP152"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP153_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP153,ESNAP_202604_EMP153,EMP153,PER153,EREL_202604_EMP153,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP153_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP153,ESNAP_202604_EMP153,EMP153,PER153,EREL_202604_EMP153,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP153"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP154_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP154,ESNAP_202604_EMP154,EMP154,PER154,EREL_202604_EMP154,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP154_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP154,ESNAP_202604_EMP154,EMP154,PER154,EREL_202604_EMP154,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP154"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP155_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP155,ESNAP_202604_EMP155,EMP155,PER155,EREL_202604_EMP155,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP155_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP155,ESNAP_202604_EMP155,EMP155,PER155,EREL_202604_EMP155,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP155"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP156_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP156,ESNAP_202604_EMP156,EMP156,PER156,EREL_202604_EMP156,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP156_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP156,ESNAP_202604_EMP156,EMP156,PER156,EREL_202604_EMP156,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP156"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP157_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP157,ESNAP_202604_EMP157,EMP157,PER157,EREL_202604_EMP157,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP157_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP157,ESNAP_202604_EMP157,EMP157,PER157,EREL_202604_EMP157,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP157"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP158_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP158,ESNAP_202604_EMP158,EMP158,PER158,EREL_202604_EMP158,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP158_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP158,ESNAP_202604_EMP158,EMP158,PER158,EREL_202604_EMP158,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP158"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP159_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP159,ESNAP_202604_EMP159,EMP159,PER159,EREL_202604_EMP159,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP159_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP159,ESNAP_202604_EMP159,EMP159,PER159,EREL_202604_EMP159,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP159"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP160_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP160,ESNAP_202604_EMP160,EMP160,PER160,EREL_202604_EMP160,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP160_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP160,ESNAP_202604_EMP160,EMP160,PER160,EREL_202604_EMP160,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP160"", ""performance_salary"": 3000.0}}"
PI_PL_202604_EMP161_BASIC_SALARY,PAYROLL_202604,PL_202604_EMP161,ESNAP_202604_EMP161,EMP161,PER161,EREL_202604_EMP161,BASIC_SALARY,基本薪资,earning,7000.0,CNY,1,1,COMP_NDSC,SalarySplitRule,,payroll_salary_split_formula,"{""basic_salary"": {""basic_salary"": 7000.0, ""basic_salary_rate"": 0.7, ""monthly_salary_total"": 10000.0, ""performance_base_rate"": 0.3, ""performance_salary_base"": 3000.0, ""position"": ""员工"", ""split_rule_id"": ""SPLIT_06""}}"
PI_PL_202604_EMP161_PERFORMANCE_SALARY,PAYROLL_202604,PL_202604_EMP161,ESNAP_202604_EMP161,EMP161,PER161,EREL_202604_EMP161,PERFORMANCE_SALARY,绩效薪资,earning,3000.0,CNY,1,1,COMP_NDSC,PerformanceGradeRule,,payroll_performance_salary_formula,"{""performance_salary"": {""coefficient"": 1.0, ""grade_rule_id"": ""PERF_RULE_03"", ""performance_grade"": ""C"", ""performance_record_id"": ""PERF_202604_EMP161"", ""performance_salary"": 3000.0}}"
